"id","legal_name","position","addr_street","addr_housenumber","addr_postcode","municipality","health_facility_type","opening_hours","longitude","latitude","transport_option","user","bus_stop","train_stop","walking_distance"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2864_(0.34km-4min)","pharm-80","stop-urb-2864",NA,"(0.34 km, 4 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2865_(0.56km-7min)","pharm-80","stop-urb-2865",NA,"(0.56 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2866_(0.57km-7min)","pharm-80","stop-urb-2866",NA,"(0.57 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2867_(0.74km-9min)","pharm-80","stop-urb-2867",NA,"(0.74 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2868_(0.76km-9min)","pharm-80","stop-urb-2868",NA,"(0.76 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2898_(0.34km-4min)","pharm-80","stop-urb-2898",NA,"(0.34 km, 4 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2926_(0.76km-9min)","pharm-80","stop-urb-2926",NA,"(0.76 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2930_(0.66km-8min)","pharm-80","stop-urb-2930",NA,"(0.66 km, 8 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2934_(0.65km-8min)","pharm-80","stop-urb-2934",NA,"(0.65 km, 8 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2936_(0.91km-11min)","pharm-80","stop-urb-2936",NA,"(0.91 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2986_(0.09km-1min)","pharm-80","stop-urb-2986",NA,"(0.09 km, 1 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-2998_(0.73km-9min)","pharm-80","stop-urb-2998",NA,"(0.73 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-3006_(0.48km-6min)","pharm-80","stop-urb-3006",NA,"(0.48 km, 6 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-urb-3008_(0.49km-6min)","pharm-80","stop-urb-3008",NA,"(0.49 km, 6 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1127_(0.94km-11min)","pharm-80","stop-ext-1127",NA,"(0.94 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1128_(0.64km-8min)","pharm-80","stop-ext-1128",NA,"(0.64 km, 8 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1178_(0.97km-12min)","pharm-80","stop-ext-1178",NA,"(0.97 km, 12 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1179_(0.62km-7min)","pharm-80","stop-ext-1179",NA,"(0.62 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1180_(0.92km-11min)","pharm-80","stop-ext-1180",NA,"(0.92 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1865_(0.91km-11min)","pharm-80","stop-ext-1865",NA,"(0.91 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1866_(0.59km-7min)","pharm-80","stop-ext-1866",NA,"(0.59 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1867_(0.55km-7min)","pharm-80","stop-ext-1867",NA,"(0.55 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1869_(0.96km-12min)","pharm-80","stop-ext-1869",NA,"(0.96 km, 12 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1893_(0.19km-2min)","pharm-80","stop-ext-1893",NA,"(0.19 km, 2 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-1931_(0.62km-7min)","pharm-80","stop-ext-1931",NA,"(0.62 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2019_(0.39km-5min)","pharm-80","stop-ext-2019",NA,"(0.39 km, 5 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2020_(0.30km-4min)","pharm-80","stop-ext-2020",NA,"(0.30 km, 4 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2021_(0.55km-7min)","pharm-80","stop-ext-2021",NA,"(0.55 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2022_(0.90km-11min)","pharm-80","stop-ext-2022",NA,"(0.90 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2023_(0.93km-11min)","pharm-80","stop-ext-2023",NA,"(0.93 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2036_(0.11km-1min)","pharm-80","stop-ext-2036",NA,"(0.11 km, 1 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2242_(0.90km-11min)","pharm-80","stop-ext-2242",NA,"(0.90 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2243_(0.87km-10min)","pharm-80","stop-ext-2243",NA,"(0.87 km, 10 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-2244_(0.91km-11min)","pharm-80","stop-ext-2244",NA,"(0.91 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3124_(1.00km-12min)","pharm-80","stop-ext-3124",NA,"(1.00 km, 12 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3248_(0.98km-12min)","pharm-80","stop-ext-3248",NA,"(0.98 km, 12 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3308_(0.49km-6min)","pharm-80","stop-ext-3308",NA,"(0.49 km, 6 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3328_(0.56km-7min)","pharm-80","stop-ext-3328",NA,"(0.56 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3334_(0.26km-3min)","pharm-80","stop-ext-3334",NA,"(0.26 km, 3 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3872_(0.31km-4min)","pharm-80","stop-ext-3872",NA,"(0.31 km, 4 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-3873_(0.76km-9min)","pharm-80","stop-ext-3873",NA,"(0.76 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4084_(0.90km-11min)","pharm-80","stop-ext-4084",NA,"(0.90 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4091_(0.38km-5min)","pharm-80","stop-ext-4091",NA,"(0.38 km, 5 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4120_(0.62km-7min)","pharm-80","stop-ext-4120",NA,"(0.62 km, 7 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4243_(0.28km-3min)","pharm-80","stop-ext-4243",NA,"(0.28 km, 3 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4261_(0.17km-2min)","pharm-80","stop-ext-4261",NA,"(0.17 km, 2 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4262_(0.75km-9min)","pharm-80","stop-ext-4262",NA,"(0.75 km, 9 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-4881_(0.96km-11min)","pharm-80","stop-ext-4881",NA,"(0.96 km, 11 min)"
"pharm-80","Farmacia Barbacovi","ViaBenacense-11/B-38068-Rovereto","Via Benacense","11/B",38068,"Rovereto","pharmacy","Mo-Fr 08:00-12:30; 14:45-19:15; Sa 08:00-12:30",11.0397547561052,45.8830078199025,"pharm-80_stop-ext-6330_(0.69km-8min)","pharm-80","stop-ext-6330",NA,"(0.69 km, 8 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1278_(0.80km-10min)","pharm-81","stop-urb-1278",NA,"(0.80 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1279_(0.68km-8min)","pharm-81","stop-urb-1279",NA,"(0.68 km, 8 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1280_(0.47km-6min)","pharm-81","stop-urb-1280",NA,"(0.47 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1281_(0.49km-6min)","pharm-81","stop-urb-1281",NA,"(0.49 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1282_(0.23km-3min)","pharm-81","stop-urb-1282",NA,"(0.23 km, 3 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1283_(0.25km-3min)","pharm-81","stop-urb-1283",NA,"(0.25 km, 3 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1284_(0.18km-2min)","pharm-81","stop-urb-1284",NA,"(0.18 km, 2 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1285_(0.23km-3min)","pharm-81","stop-urb-1285",NA,"(0.23 km, 3 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1286_(0.80km-10min)","pharm-81","stop-urb-1286",NA,"(0.80 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1289_(0.93km-11min)","pharm-81","stop-urb-1289",NA,"(0.93 km, 11 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1290_(0.83km-10min)","pharm-81","stop-urb-1290",NA,"(0.83 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1291_(0.86km-10min)","pharm-81","stop-urb-1291",NA,"(0.86 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1311_(0.48km-6min)","pharm-81","stop-urb-1311",NA,"(0.48 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1312_(0.51km-6min)","pharm-81","stop-urb-1312",NA,"(0.51 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1315_(0.66km-8min)","pharm-81","stop-urb-1315",NA,"(0.66 km, 8 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1316_(0.65km-8min)","pharm-81","stop-urb-1316",NA,"(0.65 km, 8 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1322_(0.51km-6min)","pharm-81","stop-urb-1322",NA,"(0.51 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1357_(0.85km-10min)","pharm-81","stop-urb-1357",NA,"(0.85 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1358_(0.84km-10min)","pharm-81","stop-urb-1358",NA,"(0.84 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1363_(0.51km-6min)","pharm-81","stop-urb-1363",NA,"(0.51 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1364_(0.29km-3min)","pharm-81","stop-urb-1364",NA,"(0.29 km, 3 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1365_(0.53km-6min)","pharm-81","stop-urb-1365",NA,"(0.53 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1366_(0.30km-4min)","pharm-81","stop-urb-1366",NA,"(0.30 km, 4 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1367_(0.38km-5min)","pharm-81","stop-urb-1367",NA,"(0.38 km, 5 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1369_(0.03km-0min)","pharm-81","stop-urb-1369",NA,"(0.03 km, 0 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1370_(0.29km-3min)","pharm-81","stop-urb-1370",NA,"(0.29 km, 3 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1371_(0.35km-4min)","pharm-81","stop-urb-1371",NA,"(0.35 km, 4 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1372_(0.57km-7min)","pharm-81","stop-urb-1372",NA,"(0.57 km, 7 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1373_(0.59km-7min)","pharm-81","stop-urb-1373",NA,"(0.59 km, 7 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1374_(0.76km-9min)","pharm-81","stop-urb-1374",NA,"(0.76 km, 9 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1375_(0.77km-9min)","pharm-81","stop-urb-1375",NA,"(0.77 km, 9 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1383_(0.54km-6min)","pharm-81","stop-urb-1383",NA,"(0.54 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1384_(0.52km-6min)","pharm-81","stop-urb-1384",NA,"(0.52 km, 6 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1385_(0.84km-10min)","pharm-81","stop-urb-1385",NA,"(0.84 km, 10 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1386_(0.88km-11min)","pharm-81","stop-urb-1386",NA,"(0.88 km, 11 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1388_(0.31km-4min)","pharm-81","stop-urb-1388",NA,"(0.31 km, 4 min)"
"pharm-81","Farmacia Thaler","ViaDante-1/Bis-38068-Rovereto","Via Dante","1/Bis",38068,"Rovereto","pharmacy",NA,11.04034,45.88942,"pharm-81_stop-urb-1389_(0.41km-5min)","pharm-81","stop-urb-1389",NA,"(0.41 km, 5 min)"
